STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
35,1,712,1400000US35001000712,35001000712,7.12,Bernalillo,NM,New Mexico,"Census Tract 7.12, Bernalillo County, New Mexico",4107,461,2070,1.0601,0.3904,0.6601,0.2514,0.325,0.0434,0.2308,0.1151,0.7143,0.1006,0,0.3248,0,0,0,0,0.3248,0.2378,0.3853,0.6049,0.2536,1.2438,0.2156,0,0.7522,0,0.7522,0.3109,0,0,0,3.0351,0.0238,0.7131,0.7131,0.7131,0.7715,0.6324,0.5111,0.6797,0.7633,0.1722,0.8539,4.3841,0.6921,0.4278,0.695,0.8417,0.6129,2.5774,0.8979,0,0,0,0,7.6746,0.6363,0,1,0,1,0,2,0.4,0.33,6.15,0.22,21.35,0,0.94,0,0,0,0,100,70.25,13.17,0,99.63,0,0,54.5,46.1824,13.1,4.9,44.8,36.3579,3,30.4,14.5,24.9,19,2.3,0,0,27.1,11,5.2,16.8,10.8,0.2233,0.7919,0.2082,0.5105,0.7826
35,1,711,1400000US35001000711,35001000711,7.11,Bernalillo,NM,New Mexico,"Census Tract 7.11, Bernalillo County, New Mexico",4824,345,1327,0.4151,0.0647,0.4151,0.1035,0.325,0.0405,0.1792,0.1095,0.6542,0.0899,0,0,0,0,0,0,0,0,0.3853,0.405,0.2952,1.0855,0.1203,0,0.618,0,0.618,0.2263,0.1774,0.1774,0.1774,2.5351,0.0071,0.6145,0.6145,0.6145,0.443,0.391,0.7789,0.4655,0.4759,0.3861,0.5388,3.4792,0.499,0.5436,0.4497,0.5851,0.2137,1.7921,0.3177,0,0.3832,0.3832,0.1614,6.269,0.408,0,0,0,0,0,0,0,0.33,6.09,0.19,21.16,0,0,0,0,0,0,100,53.32,12.61,0,77.84,0,4.45,41.1,27.1375,7.7,7.8,29.4,25.5102,5.5,17.6,16.4,21.4,13.8,0.2,0,0.1,28.1,10,7.1,12.9,10.1,0.2742,0.5713,0.5871,0.4209,0.3736
35,1,710,1400000US35001000710,35001000710,7.1,Bernalillo,NM,New Mexico,"Census Tract 7.10, Bernalillo County, New Mexico",7213,604,2325,0.4641,0.0815,0.2641,0.0446,0.325,0.0351,0.1099,0.08,0.55,0.074,0,0.5559,0.9301,0,0,0,1.486,0.7468,0.4374,0.213,0.7897,1.4401,0.3867,0,0.4995,0,0.4995,0.1649,0.35,0.35,0.35,4.3256,0.158,0.6395,0.6395,0.6395,0.0883,0.0451,0.159,0.038,0.0964,0.0779,0.1629,0.6676,0.0198,0.8412,0.435,0.3952,0.5232,2.1946,0.663,0.5234,0,0.5234,0.2755,4.0251,0.1061,0,0,1,0,0,1,0.2,0.33,5.96,0.15,20.02,0,24.19,4.36,0,0,0,95.27,34.15,5.78,0,51.28,0,26.16,44.3,9.4967,1.6,2.4,6.4,14.7292,1.8,7.3,22.4,21.2,11.1,1.5,0.9,0,28.4,8.6,8.5,9.6,8.8,0.2913,0.182,0.8794,0.2542,0.0606
35,1,708,1400000US35001000708,35001000708,7.08,Bernalillo,NM,New Mexico,"Census Tract 7.08, Bernalillo County, New Mexico",6415,667,5180,1.3642,0.5571,0.9642,0.489,0.325,0.0469,0.2631,0.1194,0.7544,0.1079,0,0.7934,0.9333,0,0,0,1.7267,0.834,0.3853,0.198,0.1127,0.696,0.0158,0,0.7666,0,0.7666,0.3209,0,0,0,3.9437,0.1025,0.7509,0.7509,0.7509,0.7698,0.576,0.8251,0.7624,0.8014,0.5721,0.9114,5.2182,0.8408,0.5982,0.4497,0.6832,0.7082,2.4393,0.8323,0.8728,0,0.8728,0.5354,9.2812,0.8617,0,1,0,1,0,2,0.4,0.33,6.21,0.24,21.49,0,89.7,5.49,0,0,0,100,32.4,14.89,0,100,0,0,60.8,46.0586,11.6,8.7,52.5,38.4397,8.2,35,17.3,21.4,15.4,3.7,17.3,0,28.8,10.5,6.3,15.5,11.5,0.3142,0.6964,0.4075,0.594,0.6678
35,1,707,1400000US35001000707,35001000707,7.07,Bernalillo,NM,New Mexico,"Census Tract 7.07, Bernalillo County, New Mexico",6774,755,4607,1.7875,0.7448,1.1875,0.6556,0.325,0.0534,0.4583,0.3059,1.1426,0.2048,0,0.6374,0.9318,0,0,0,1.5692,0.7768,0.3853,0.636,0.1576,1.1789,0.1715,0,0.6421,0,0.6421,0.2402,0,0,0,4.5328,0.194,0.8378,0.8378,0.8378,0.8808,0.8303,0.7959,0.7273,0.8333,0.9205,0.9345,5.9226,0.9432,0.2777,0.8638,0.7047,0.8636,2.7098,0.9428,0.9634,0.6744,1.6378,0.941,11.108,0.9935,0,1,0,1,1,3,0.6,0.33,6.31,0.37,26.75,0,43.91,4.93,0,0,0,100,72.68,14.3,0,83.14,0,0,76.9,56.4018,21.3,8.1,49.1,40.3612,19.4,37.8,11.9,28.5,15.8,9.4,33.3,0.9,31.9,11.2,5.7,17.9,13.7,0.4999,0.8225,0.2923,0.7878,0.8542
35,1,704,1400000US35001000704,35001000704,7.04,Bernalillo,NM,New Mexico,"Census Tract 7.04, Bernalillo County, New Mexico",3368,473,4847,1.1395,0.4356,0.7395,0.3079,0,0.0474,0.3242,0.1264,0.498,0.0657,0,0.7737,0,0,0,0,0.7737,0.4745,0.3853,0.7496,0.1775,1.3124,0.2705,0,0.7666,0,0.7666,0.3209,0,0,0,3.3507,0.0433,0.7408,0.7408,0.7408,0.6549,0.4736,0.6173,0.5329,0.7006,0.5601,0.7535,4.2929,0.6738,0.4093,0.435,0.7974,0.4599,2.1016,0.585,0.4769,0.4452,0.9221,0.5832,8.0574,0.6962,0,1,0,1,0,2,0.4,0,6.22,0.28,21.73,0,84.20999999999998,0,0,0,0,100,81.48,14.06,0,100,0,0,59,38.3314,9.3,5.8,33.7,33.4096,8,25,14.2,21.2,17.8,1.1,0.6,0.2,27.6,10.4,5.8,15.7,11.3,0.249,0.6732,0.3102,0.5716,0.6859
35,1,604,1400000US35001000604,35001000604,6.04,Bernalillo,NM,New Mexico,"Census Tract 6.04, Bernalillo County, New Mexico",4180,548,4434,1.6368,0.6837,1.0368,0.5472,0,0.0648,0.7709,0.5161,1.3518,0.278,0,0.4088,0,0,0,0,0.4088,0.2791,0.3853,0.6282,0.0663,1.0798,0.1178,0,0.4619,0,0.4619,0.1492,0,0,0,3.3023,0.0398,0.8622,0.8622,0.8622,0.9719,0.9237,0.6932,0.8929,0.9567,0.8895,0.9174,6.2453,0.9781,0.5203,0.6511,0.5383,0.8588,2.5685,0.8941,0.7325,0.941,1.6735,0.953,11.3495,0.997,0,1,0,1,1,3,0.6,0,6.46,0.66,31.46,0,5,0,0,0,0,100,72.09,15.67,0,43.46,0,0,81.79999999999998,71.5969,29.4,6.6,69.6,52.243,17.3,35.7,16,24.2,13.1,9.1,6.6,8.6,31.7,11.2,5.5,18.4,14.8,0.4877,0.8225,0.257,0.8503,0.8799
35,1,603,1400000US35001000603,35001000603,6.03,Bernalillo,NM,New Mexico,"Census Tract 6.03, Bernalillo County, New Mexico",4469,598,2740,1.6454,0.6873,1.0454,0.5536,0.325,0.059,0.7307,0.4998,1.6145,0.388,0,0,0,0,0,0,0,0,0.3853,0.7865,0.1914,1.3632,0.3139,0,0.6063,0,0.6063,0.22,0,0,0,3.584,0.0631,0.8839,0.8839,0.8839,0.9834,0.9695,0.8157,0.9064,0.9643,0.955,0.9582,6.5525,0.9961,0.1055,0.8047,0.8832,0.9501,2.7435,0.9517,0.5509,0,0.5509,0.2865,10.7308,0.9823,0,1,0,1,1,3,0.6,0.33,6.39,0.61,31.07,0,0,0,0,0,0,100,84.19,13.89,0,75.09999999999998,0,0,85.59999999999998,75.5874,38.9,8.5,72,53.5921,23.3,41.9,8.1,27,20.4,18.8,1.2,0,29.4,12.3,3.9,22.5,14.7,0.349,0.9233,0.0528,0.8456,0.9822
35,1,601,1400000US35001000601,35001000601,6.01,Bernalillo,NM,New Mexico,"Census Tract 6.01, Bernalillo County, New Mexico",3982,398,5932,1.0458,0.382,0.8458,0.3919,0,0.0656,0.8064,0.5539,1.4259,0.307,0,0.5593,0.9479,0,0,0,1.5072,0.7546,0.3853,0.9029,0.1134,1.4016,0.3502,0,0.7666,0,0.7666,0.3209,0,0,0,5.1013,0.311,0.6979,0.6979,0.6979,0.651,0.391,0.8675,0.6293,0.8302,0.4619,0.4404,4.2713,0.6696,0.8446,0.1557,0.7535,0.3205,2.0743,0.5611,0,0,0,0,7.0435,0.5348,0,0,1,0,0,1,0.2,0,6.47,0.71,32.33,0,24.85,13.61,0,0,0,100,92.15,14.88,0,100,0,0,52.3,38.0964,7.7,9.8,40.6,40.1511,6.5,14.8,22.5,16,16.8,0.5,0,0,31.7,10.2,7.5,13.9,11.7,0.4877,0.6245,0.6866,0.6162,0.4916
35,1,502,1400000US35001000502,35001000502,5.02,Bernalillo,NM,New Mexico,"Census Tract 5.02, Bernalillo County, New Mexico",4612,432,6706,0.7368,0.2026,0.7368,0.306,0.325,0.0797,0.7307,0.5494,1.6848,0.4207,0,0.7567,0,0,0,0,0.7567,0.4651,0.3853,0.6541,0.0236,1.063,0.1107,0,0,0,0,0,0,0,0,3.5045,0.0555,0.6099,0.6099,0.6099,0.6885,0.0629,0.6762,0.8636,0.8319,0.482,0.6993,4.3044,0.6761,0.6854,0.039,0.8581,0.1916,1.7741,0.304,0.4558,0.8135,1.2693,0.7603,7.9577,0.6813,0,0,0,0,0,0,0,0.33,6.62,0.61,32.23,0,79.37,0,0,0,0,100,74.08,16.78,0,0,0,0,40.6,40.3859,2,6.4,65,40.2658,6.8,22.8,18.8,7.8,19.5,0.1,0.5,2.4,25.8,9.8,6.7,13.4,9.4,0.1625,0.5157,0.4939,0.3319,0.4322
35,1,501,1400000US35001000501,35001000501,5.01,Bernalillo,NM,New Mexico,"Census Tract 5.01, Bernalillo County, New Mexico",3158,409,4365,1.4185,0.5839,0.8185,0.3695,0.325,0.072,0.7557,0.5308,1.6835,0.4202,0,0.7103,0,0,0,0,0.7103,0.4386,0.3853,0.5285,0.0231,0.9369,0.0642,0,0.2305,0,0.2305,0.0805,0,0,0,3.5612,0.0607,0.7836,0.7836,0.7836,0.7979,0.596,0,0.9081,0.6416,0.4176,0.8739,4.2351,0.6619,0.6854,0.3073,0.9363,0.7271,2.6561,0.9272,0,0.8135,0.8135,0.4855,8.4883,0.7578,0,1,0,1,1,3,0.6,0.33,6.54,0.64,31.8,0,65.26,0,0,0,0,100,63.83,16.83,0,6.95,0,0,66.7,48.2439,12.1,0,72.29999999999998,31.0393,5.9,31.8,18.8,19.3,23,4.1,0,2.4,32.3,10.8,7.4,15.9,13.5,0.5238,0.7575,0.6609,0.774,0.7053
35,1,402,1400000US35001000402,35001000402,4.02,Bernalillo,NM,New Mexico,"Census Tract 4.02, Bernalillo County, New Mexico",3476,245,2406,0.3935,0.058,0.3935,0.0933,0,0.0788,0.8181,0.5748,1.4717,0.3257,0,0.8577,0,0,0,0,0.8577,0.5172,0.3853,0.9098,0.1015,1.3966,0.3458,0,0.6336,0,0.6336,0.2352,0,0,0,4.3596,0.1635,0.5331,0.5331,0.5331,0.3282,0.115,0.3881,0.5315,0.5504,0.4687,0.5249,2.9068,0.3723,0.6854,0.1375,0.3064,0,1.1293,0.0504,0,0.5072,0.5072,0.2492,5.0764,0.23,0,0,0,0,0,0,0,0,6.61,0.73,32.81,0,100,0,0,0,0,100,92.59,15.04,0,81.23,0,0,32.9,21.6341,3,4,33.6,27.7842,6.6,17.2,18.8,15.4,9.9,0,0,0.3,25.4,9.1,6.9,11.3,8.2,0.1459,0.3108,0.5402,0.1841,0.1966
35,1,401,1400000US35001000401,35001000401,4.01,Bernalillo,NM,New Mexico,"Census Tract 4.01, Bernalillo County, New Mexico",4193,347,6959,0.7563,0.2135,0.7563,0.3218,0,0.0797,0.8592,0.6284,1.5673,0.3666,0,0.791,0.9319,0,0,0,1.7229,0.8326,0.3853,0.7579,0.3168,1.46,0.4061,0,0.7666,0,0.7666,0.3209,0,0,0,5.5168,0.4048,0.6118,0.6118,0.6118,0.5064,0.0493,0.4585,0.5359,0.62,0.2588,0.2624,2.6913,0.3267,0.7274,0.1266,0.0947,0.5498,1.4985,0.1439,0.496,0.6153,1.1113,0.7011,5.9129,0.3515,0,0,0,0,0,0,0,0,6.62,0.81,34.09,0,89.12,5.01,0,0,0,100,82.11,12.33,0,100,0,0,40.8,30.2632,1.7,4.5,33.9,30.2024,4,10,19.6,15,6.5,1.7,0.7,0.6,26.4,9.5,6.5,12.7,9.2,0.1893,0.4269,0.4494,0.3056,0.3505
35,1,300,1400000US35001000300,35001000300,3,Bernalillo,NM,New Mexico,"Census Tract 3, Bernalillo County, New Mexico",6230,366,5600,0.9,0.294,0.9,0.4353,0,0.0906,0.8882,0.6189,1.5977,0.3801,0.9518,0.7279,0.9728,0,0,0,2.6525,0.9569,0.3853,0.7201,0.317,1.4224,0.37,0.4116,0.6754,0,1.087,0.5229,0,0,0,6.7596,0.6819,0.589,0.589,0.589,0.4946,0.0877,0.5492,0.6353,0.4308,0.1551,0.1594,2.5121,0.2909,0.5809,0.1654,0.0785,0.2881,1.1129,0.0485,0,0.7705,0.7705,0.4538,4.9845,0.2181,0,0,0,0,0,0,0,0,6.72,0.88,33.85,10.81,70.78,43.73,0,0,0,100,79.15999999999998,12.31,19.81,89.89,0,0,38.3,29.6575,2.5,5.2,41.1,24.2533,2.8,7.2,17,16.3,6.1,0.4,0,1.8,23.2,9.3,6.4,11.7,7.5,0.0788,0.3679,0.4287,0.118,0.238
35,1,208,1400000US35001000208,35001000208,2.08,Bernalillo,NM,New Mexico,"Census Tract 2.08, Bernalillo County, New Mexico",2787,322,8175,1.3981,0.5742,1.1981,0.663,0,0.0808,0.9109,0.6537,1.6454,0.4028,0,0.627,0.9713,0,0,0,1.5983,0.7872,0.3853,0.9895,0.047,1.4218,0.3694,0,0.7666,0,0.7666,0.3209,0.6164,0.6164,0.6163,6.0485,0.5281,0.8008,0.8008,0.8008,0.8428,0.4784,0.7663,0.3311,0.8645,0.5359,0.6704,4.4894,0.7116,0.3278,0.1347,0.7152,0.6037,1.7814,0.3094,0.8156,0,0.8156,0.488,7.8872,0.67,0,0,0,0,1,1,0.2,0,6.63,0.95,34.7,0,41.24,41.24,0,0,0,100,98.57,16.06,0,100,0,67.18,69.8,52.3758,9.4,7.6,22.3,42.5405,7.6,21.8,12.8,15.3,16,2.2,12,0,27.5,10,5.8,15,12.3,0.2437,0.5713,0.3102,0.6756,0.6166
35,1,207,1400000US35001000207,35001000207,2.07,Bernalillo,NM,New Mexico,"Census Tract 2.07, Bernalillo County, New Mexico",2741,361,11598,0.7824,0.2271,0.7824,0.3412,0,0.0729,0.8541,0.5864,1.5134,0.3437,0,0,0,0,0,0,0,0,0.3853,0.9622,0.0097,1.3572,0.3089,0,0.7178,0,0.7178,0.2885,0.5287,0.5287,0.5287,4.1171,0.1266,0.696,0.696,0.696,0.5823,0.4928,0.3739,0.5548,0.7638,0.6585,0.5711,3.9972,0.6125,0.8892,0.095,0.8608,0.4935,2.3385,0.7708,0,0.7622,0.7622,0.448,7.7939,0.6558,0,0,0,0,0,0,0,0,6.55,0.8,33.09,0,0,0,0,0,0,100,96.19,17.61,0,96.65,0,52.64,52,34.1865,9.7,3.9,35.1,36.3848,9.8,18.6,24.2,13.5,19.6,1.3,0,1.7,29,9.8,6.9,13.5,11.4,0.3259,0.5157,0.5402,0.5831,0.4444
35,1,206,1400000US35001000206,35001000206,2.06,Bernalillo,NM,New Mexico,"Census Tract 2.06, Bernalillo County, New Mexico",2929,245,1336,0.942,0.3193,0.742,0.3099,0,0.0729,0.8637,0.6054,1.542,0.3556,0,0,0,0,0,0,0,0,0.3853,0.9829,0.1573,1.5255,0.4676,0,0.2543,0,0.2543,0.0864,0.8199,0.8199,0.8199,4.1417,0.1297,0.7096,0.7096,0.7096,0.4642,0.3345,0.5953,0.327,0.4185,0.5229,0.5419,3.2043,0.4379,0.8244,0.2674,0.8206,0.6298,2.5422,0.8832,0.4769,0.5876,1.0645,0.688,7.5206,0.6123,0,0,1,0,0,1,0.2,0,6.55,0.82,33.54,0,0,0,0,0,0,100,97.89,14.33,0,10.13,0,97.91,54,28.1326,6.7,5.6,22.1,23.9057,7.4,17.7,21.9,18.6,18.4,2.5,0.6,0.5,28.6,9.2,7.8,11.6,9.9,0.3032,0.3389,0.7565,0.3955,0.2276
35,1,205,1400000US35001000205,35001000205,2.05,Bernalillo,NM,New Mexico,"Census Tract 2.05, Bernalillo County, New Mexico",3398,490,2333,1.4461,0.5972,1.0461,0.5542,0,0.0797,0.9284,0.6725,1.6806,0.419,0,0.5862,0.9645,0,0,0,1.5507,0.7705,0.3853,0.7483,0.212,1.3456,0.2991,0,0.4967,0,0.4967,0.1637,0.8199,0.8199,0.8199,5.8935,0.4927,0.7623,0.7623,0.7623,0.7603,0.6745,0.5111,0.7737,0.8145,0.7435,0.6791,4.9567,0.7973,0.3978,0.1992,0.201,0.6377,1.4357,0.119,0,0,0,0,7.1547,0.5534,0,1,0,1,0,2,0.4,0,6.62,1.03,35.14,0,30.91,30.91,0,0,0,100,81.37999999999998,13.67,0,50.7,0,97.91,62.7,45.3208,14.4,4.9,53.8,39.2011,11.8,22.1,14,17.2,8.4,2.6,0,0,25.8,10.5,5.5,16.1,10.7,0.1625,0.6964,0.257,0.4978,0.7237
35,1,204,1400000US35001000204,35001000204,2.04,Bernalillo,NM,New Mexico,"Census Tract 2.04, Bernalillo County, New Mexico",3214,373,3760,0.9877,0.3469,0.9877,0.5079,0,0.0797,0.9136,0.6319,1.6252,0.3927,0,0.662,0.9167,0,0,0,1.5787,0.7802,0.3853,0.86,0.1976,1.4429,0.3894,0,0.6353,0,0.6353,0.2362,0.8199,0.8199,0.8199,6.102,0.5403,0.7816,0.7816,0.7816,0.3708,0.2858,0.3296,0.6404,0.6959,0.1722,0.5388,3.0335,0.4,0.4636,0.1557,0.9281,0.5938,2.1412,0.619,0,0.5527,0.5527,0.2891,6.509,0.4474,0,0,0,0,0,0,0,0,6.62,0.96,34.18,0,50.96,1.13,0,0,0,100,89.34,13.83,0,81.58,0,97.91,66.3,23.7088,5.9,3.6,41.5,33.2043,3,17.6,15.1,16,22.5,2.1,0,0.4,27.8,10,6.2,14.3,10.4,0.2591,0.5713,0.3868,0.4605,0.538
35,1,203,1400000US35001000203,35001000203,2.03,Bernalillo,NM,New Mexico,"Census Tract 2.03, Bernalillo County, New Mexico",1916,222,3438,1.0207,0.3672,0.8207,0.3715,0,0.0729,0.8541,0.5753,1.5023,0.3386,0,0.4817,0,0,0,0,0.4817,0.315,0.3853,0.6502,0.0245,1.06,0.1093,0,0.2029,0,0.2029,0.075,0.8199,0.8199,0.8199,4.0668,0.1193,0.6791,0.6791,0.6791,0.7843,0.0877,0.8297,0.8812,0.9351,0.6283,0.5969,4.7432,0.7591,0.4397,0.3456,0.9464,0.4599,2.1916,0.6604,0.4769,0,0.4769,0.2368,8.0908,0.7014,0,1,0,0,0,1,0.2,0,6.55,0.8,32.82,0,11.98,0,0,0,0,100,73.79,16.75,0,3.2,0,97.91,49.6,47.1816,2.5,8.8,67.7,49.1892,9.2,19.4,14.7,19.9,23.7,1.1,0.6,0,27.7,10.5,6.6,15,10.1,0.2541,0.6964,0.471,0.4209,0.6166
35,1,129,1400000US35001000129,35001000129,1.29,Bernalillo,NM,New Mexico,"Census Tract 1.29, Bernalillo County, New Mexico",3940,581,1703,0.6366,0.1524,0.6366,0.235,0,0.0457,0.279,0.1254,0.4501,0.0584,0,0.2937,0,0,0,0,0.2937,0.2229,0.3853,0.5985,0.1976,1.1814,0.1729,0,0.4233,0,0.4233,0.1359,0,0,0,2.3485,0.0039,0.6994,0.6994,0.6994,0.7057,0.3964,0.1726,0.876,0.6209,0.3021,0.6561,3.7298,0.5541,0.87,0.435,0.8132,0.5938,2.712,0.9435,0.5113,0,0.5113,0.2708,7.6525,0.6327,0,0,0,0,0,0,0,0,6.19,0.25,21.69,0,0.18,0,0,0,0,100,69.69,13.83,0,35.93,0,0,52.5,41.4975,7.8,2.5,66.9,30.2279,4.5,21.3,23.4,21.2,18.2,2.1,0.8,0,29.3,10.3,7.1,14.3,10.6,0.3432,0.6494,0.5871,0.4854,0.538
35,1,128,1400000US35001000128,35001000128,1.28,Bernalillo,NM,New Mexico,"Census Tract 1.28, Bernalillo County, New Mexico",3844,429,2765,1.0195,0.3666,0.6195,0.2233,0,0.0498,0.3551,0.1433,0.5482,0.0737,0,0.5353,0,0,0,0,0.5353,0.3404,0.3853,0.8578,0.2485,1.4916,0.4358,0,0.7421,0,0.7421,0.3041,0,0,0,3.3172,0.0408,0.7685,0.7685,0.7685,0.8653,0.4881,0.1858,0.5394,0.7007,0.6685,0.6379,4.0857,0.6319,0.4397,0.4796,0.8635,0,1.7828,0.3103,0,0.6744,0.6744,0.3833,7.3114,0.5787,0,1,0,1,0,2,0.4,0,6.26,0.3,22.31,0,20.37,0,0,0,0,100,89.18,13.21,0,99.08,0,0,63.9,54.6826,9.6,2.6,34.1,33.4131,10,20.7,14.7,21.8,19.7,0,0,0.9,28.9,10.5,5.8,15.9,11.5,0.3199,0.6964,0.3102,0.594,0.7053
35,1,127,1400000US35001000127,35001000127,1.27,Bernalillo,NM,New Mexico,"Census Tract 1.27, Bernalillo County, New Mexico",2754,325,1939,0.5118,0.0984,0.5118,0.1551,0,0.0512,0.3551,0.1437,0.55,0.074,0,0,0,0,0,0,0,0,0.3853,0.836,0.1334,1.3547,0.3069,0,0.3491,0,0.3491,0.115,0,0,0,2.2538,0.003,0.6597,0.6597,0.6597,0.5328,0.4585,0.8105,0.4009,0.3895,0.602,0.4692,3.6634,0.5396,0.4888,0.1588,0.8581,0.5498,2.0555,0.544,0,0.5072,0.5072,0.2492,6.8858,0.5088,0,0,0,0,0,0,0,0,6.28,0.3,22.33,0,0,0,0,0,0,100,87.73999999999998,14.61,0,23.39,0,0,46.9,31.6211,9,8.4,25.8,23.1481,8.7,15.6,15.5,16.1,19.5,1.7,0,0.3,27,9.8,6.7,13.5,9.8,0.2186,0.5157,0.4939,0.3826,0.4444
35,1,126,1400000US35001000126,35001000126,1.26,Bernalillo,NM,New Mexico,"Census Tract 1.26, Bernalillo County, New Mexico",2480,220,1977,0.2613,0.0261,0.2613,0.0438,0,0.0469,0.2946,0.1319,0.4734,0.0622,0,0,0,0,0,0,0,0,0.3853,0.4794,0.3495,1.2142,0.1956,0,0,0,0,0,0,0,0,1.6876,0.0004,0.6014,0.6014,0.6014,0.4678,0.1369,0.159,0.5645,0.6673,0.0709,0.555,2.6214,0.313,0.8796,0.2353,0.6473,0.3205,2.0827,0.5686,0,0,0,0,5.3055,0.2609,0,0,0,0,0,0,0,0,6.21,0.26,21.92,0,0,0,0,0,0,100,59.77,11.83,0,0,0,0,39.6,28.3065,3.4,2.4,35.8,32.0319,1.7,18.1,23.8,18,14.8,0.5,0,0,28.4,9.7,6.9,13.2,9.7,0.2913,0.4859,0.5402,0.3693,0.4088
35,1,125,1400000US35001000125,35001000125,1.25,Bernalillo,NM,New Mexico,"Census Tract 1.25, Bernalillo County, New Mexico",3925,301,1184,0.4191,0.0659,0.2191,0.0304,0,0.0428,0.2136,0.1207,0.3771,0.048,0,0,0,0,0,0,0,0,0.3853,0.2528,0.3827,1.0208,0.0932,0,0,0,0,0,0,0,0,1.3979,0.0002,0.6302,0.6302,0.6302,0.1477,0.2083,0.8504,0.1133,0.1386,0.3531,0.1921,2.0035,0.1951,0.9126,0.1525,0.3952,0.4409,1.9012,0.406,0.4558,0,0.4558,0.2291,4.9907,0.2189,0,0,1,0,0,1,0.2,0,6.14,0.21,21.53,0,0,0,0,0,0,100,38.83,11.22,0,0,0,0,43,12.7898,4.6,9.3,11.7,16.2194,5.1,8.1,25.5,15.9,11.1,1,0.5,0,28.2,9,7.8,10.5,9.2,0.2797,0.2831,0.7565,0.3056,0.1216
35,1,124,1400000US35001000124,35001000124,1.24,Bernalillo,NM,New Mexico,"Census Tract 1.24, Bernalillo County, New Mexico",3971,435,6782,1.0403,0.3785,1.0403,0.5497,0,0.0638,0.7998,0.5387,1.4023,0.2977,0,0.7676,0.9887,0,0,0,1.7563,0.8448,0.3853,0.835,0.0949,1.3152,0.2729,0,0.7666,0,0.7666,0.3209,0,0,0,5.2404,0.3419,0.7424,0.7424,0.7424,0.6609,0.0778,0.6762,0.8768,0.7625,0.7812,0.7984,4.6338,0.7391,0.7274,0.1832,0.431,0.477,1.8186,0.3384,0,0.8752,0.8752,0.5368,8.07,0.6984,0,0,0,0,0,0,0,0,6.45,0.7,31.98,0,82.51,82.51,0,0,0,100,87.67,15.17,0,100,0,0,59.3,38.7105,2.3,6.4,67,36.3098,12.9,27.1,19.6,16.8,11.6,1.2,0,3.8,29.5,9.7,6.5,13.7,10.9,0.355,0.4859,0.4494,0.5229,0.4677
